ItemCode,ItemName,LastPurDat,ItmsGrpCod,ItmsGrpNam,Categoria_CI,Subcategoria_CI,Bodega,Stock_Bodega,Precio_B2B_Estandar,Precio_B2B_VIP,Precio_B2C,Precio_Promociones_Ecommerce,Ventas_2024,Ventas_2025,Ventas_2026,Ventas_Total_29_5_Meses,Alcance_Inventario_Meses,Alcance_Inventario_Meses_Redondeado
3SU11002BF601BA0,"Selector/Maneta, iluminable, 22 mm, redondo, plastico, blanco, selector, corto, 2 posiciones O-I, sostenido, 10:30h/13:30 h, con soporte, 1 NA, borne de tornillo",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,13.0,22.3,21.0,24.7,0.0,34.0,45.0,4.0,83.0,4.620481927710843,5
3SU14011BB601AA0,"Modulo de LED con LED integr. 24 V AC/DC, blanco, bornes de tornillo, para fijacion en placa frontal.",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,7.0,8.2,7.7,9.1,0.0,4.0,4.0,0.0,8.0,25.8125,26
6AV21232GB030AX0,"SIMATIC HMI, KTP700 Basic, Basic Panel, Manejo con teclado/tactil, pantalla TFT de 7'', 65536 colores, Interfaz PROFINET, configurable a partir de WinCC Basic V13/ STEP 7 Basic V13, incluye",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,PANTALLAS HMI,11,2.0,1120.7,1058.4,1245.2,0.0,5.0,4.0,1.0,10.0,5.9,6
6AV21240JC010AX0,"SIMATIC HMI TP900 Comfort, Comfort Panel, mando tactil, pantalla panoramica TFT 9'', 16 millones de colores, interfaz PROFINET, interfaz MPI/PROFIBUS DP, memoria de configuracion de 12 MB,",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,PANTALLAS HMI,11,1.0,2828.4,2671.3,3142.7,0.0,4.0,3.0,0.0,7.0,4.214285714285714,4
6ED10551HB000BA2,"Modulo ampl. LOGO! DM8 24R, FA/E/S: 24V/24V/rele, 2TE 4 DI/4 DO, AC/DC/NPN Input para LOGO! 8",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,5.0,106.9,101.0,118.8,0.0,9.0,13.0,0.0,22.0,6.704545454545454,7
6ED10551MA000BA2,"Modulo de ampliacion LOGO! AM2, alimentacion: DC 12/24V, 2 AI, 0-10V o 0/4-20 mA para LOGO! 8",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,3.0,120.8,114.1,134.3,0.0,18.0,30.0,3.0,51.0,1.7352941176470589,2
6ED10551MD000BA2,"Módulo ampl. LOGO! AM2 RTD, alimentación: DC 12/24V, 2 AI –50...+200 °C Pt100/1000 para LOGO! 8",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,8.0,134.1,126.6,149.0,0.0,17.0,15.0,0.0,32.0,7.375,7
6ED10551NB100BA2,"Modulo ampl. LOGO! DM16 24R, FA/E/S: DC 24V/DC 24V/rele, 8 DI/8 DO, 4TE para LOGO! 8",2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,17.0,174.2,164.6,193.6,0.0,12.0,13.0,2.0,27.0,18.574074074074076,19
6EP34368SB000AY0,SITOP PSU8200 24V/20A STABILIZED POWER SUPPLY,2026-01-30,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,3.0,439.6,415.2,488.5,0.0,0.0,5.0,0.0,5.0,17.7,18
3NP11331CA10,"SENTRON, fusible-interruptor-seccionador 3NP1, 3 polos, NH00, 160 A, para Montaje e instalación en placa de montaje, conexión plana, plano de cubierta 45 mm",2026-01-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,FUSIBLES,11,1.0,91.0,85.9,101.1,0.0,3.0,3.0,0.0,6.0,4.916666666666666,5
3RH21221BB40,"contactor auxiliar, 2 NA + 2 NC, 24 V DC, bornes de tornillo, tamaño S00",2026-01-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,4.0,48.3,45.6,53.6,0.0,9.0,17.0,0.0,26.0,4.538461538461538,5
3RT20151BB41,"contactor de potencia, AC-3e/AC-3, 7 A, 3 kW/400 V, tripolar, 24 V DC, contactos auxiliares: 1 NA, borne de tornillo, tamano: S00",2026-01-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,3.0,42.3,40.0,47.1,0.0,7.0,6.0,0.0,13.0,6.807692307692308,7
3RT20181AP01,"contactor de potencia, AC-3e/AC-3, 16 A, 7,5 kW/400 V, tripolar, 230 V AC, 50/60 Hz, contactos auxiliares: 1 NA, borne de tornillo, tamano: S00",2026-01-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,2.0,53.7,50.7,59.7,0.0,10.0,3.0,1.0,14.0,4.214285714285714,4
3RT20241AL20,"contactor de potencia, AC-3e/AC-3, 12 A, 5,5 kW/400 V, tripolar, 230 V AC, 50/60 Hz, contactos auxiliares: 1 NA + 1 NC, borne de tornillo, tamano: S0",2026-01-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,8.0,44.8,42.3,49.7,0.0,40.0,11.0,1.0,52.0,4.538461538461538,5
6ED10521HB080BA2,"LOGO! 24RCE, módulo lógico,display FA/E/S: 24 V AC/DC 24 V/relé, 8 DI/4 DO, mem. 400 bloques, posibilidad de ampliación modular, Ethernet, servidor web integrado, Datalog, páginas web",2026-01-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,12.0,179.8,169.8,199.8,0.0,1.0,6.0,0.0,7.0,50.57142857142857,51
6ES79710BA00,"SIMATIC S7-400, PILA TAMPON 3,6 V/2,3 AH PARA PS 405 4 A/10 A/20 A Y PS 407 4 A/10 A/20 A",2026-01-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,5.0,32.0,30.2,35.5,0.0,3.0,4.0,0.0,7.0,21.071428571428573,21
MX:B2125,"Siemens Low Voltage, interruptores automaticos de caja moldeada montaje en tablero de distribucion 240 V interruptores automaticos tipo BL, 2 polos, 120/240 V AC, interruptores automaticos de",2026-01-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CENTROS DE CARGA E INTERRUPTORES,11,4.0,44.2,41.8,49.2,0.0,0.0,0.0,2.0,2.0,59.0,59
US2: JXD63B400,Interruptor JD 3P 400 A 600 V 25kA FX NL,2026-01-27,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,1.0,946.7,894.1,1051.9,0.0,2.0,2.0,0.0,4.0,7.375,7
3RU21164AB0,"Rele de sobrecarga 11...16 A termico para proteccion de motores tamano S00, clase 10 para montar en contactor Circuito principal: atornillable circuito auxiliar: atornillable Rearme",2026-01-26,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,RELES DE PROTECCION,11,7.0,44.2,41.7,49.1,0.0,1.0,1.0,0.0,2.0,103.25,103
3SU11026AA401AA0,"lampara de senalizacion, 22 mm, redondo, plastico, verde, lente, liso, con soporte, Modulo LED, CON LED INTGR. 24 V AC/DC, borne de tornillo",2026-01-26,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,3.0,17.5,16.5,19.4,0.0,4.0,11.0,4.0,19.0,4.657894736842105,5
3RV20314JA10,"Interruptor automatico tamano S2 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 54...65 A Disparador de cortocircuito 845 A borne de tornillo poder",2026-01-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,3.0,242.6,229.1,269.5,0.0,4.0,3.0,1.0,8.0,11.0625,11
5SL61637CC,"Automato magnetotermico C63 230/400 V, 6kA, de 1 polo, caracteristica C, In=63 A",2026-01-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,8.0,9.2,8.7,10.2,0.0,20.0,7.0,8.0,35.0,6.742857142857143,7
US2: FXD63B150L,"Interruptor FD 3P, 150 A, 600 V, 22 kA, FX terminales mit",2026-01-21,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,1.0,516.5,487.8,573.9,0.0,13.0,6.0,4.0,23.0,1.2826086956521738,1
US2:CQD350,Interruptor CQD 3P 50 A 480/277V 14 kA DIN,2026-01-19,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,4.0,136.9,129.3,152.1,0.0,2.0,3.0,0.0,5.0,23.6,24
US2:TA3K500,"Interruptor LMD-ND terminal Al/Cu 1, 2, 3 hilos 500 kcmil",2026-01-19,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,6.0,80.4,75.9,57.0,0.0,0.0,13.0,0.0,13.0,13.615384615384617,14
US2:BQD360,Interruptor BQD 3P 60 A 480 V AC 14 kA,2026-01-09,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,1.0,105.3,99.4,117.0,0.0,1.0,0.0,1.0,2.0,14.75,15
US2:CQD340,Interruptor CQD 3P 40 A 480/277V 14 kA DIN,2026-01-09,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,1.0,117.8,111.3,130.9,0.0,2.0,1.0,2.0,5.0,5.9,6
6ES72151AG400XB0,"SIMATIC S7-1200, CPU 1215C, CPU compacta, DC/DC/DC, 2 puert PROFINET, E/S integradas: 14 DI 24VDC; 10 DO 24VDC; 0.5 A; 2 AI 0-10VDC, 2 AO 0-20 mA DC, aliment: DC 20.4-28.8VDC, memoria programas 200kB",2026-01-07,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,29.5,30
3VM14635EE320AA0,"interruptor automático 3VM1 IEC frame 630 clase de poder de corte S Icu=55 kA a 415 V, 3 polos, protección de distribuciones TM220, ATFM, In=630 A protección de sobrecarga Ir=440 A...630 A,",2025-12-22,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,1.0,933.0,881.1,1036.6,0.0,1.0,1.0,0.0,2.0,14.75,15
3RA29112FA00,"MODULO UNION 3RV CON 3RT, CONEXION RESORTE",2025-12-20,105,EQUI.AUTO.Y CONTROL,,,11,5.0,7.2,6.8,8.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RT19445AL21,"Bobina de excitacion para contactores SIRIUS Tamano S3, bornes de tornillo, 230 V AC, 50/60 Hz !!! Producto a extinguir El sucesor es SIRIUS 3RT2",2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,15,2.0,9.55,9.05,8.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3RT20371AL20,"contactor de potencia, AC-3e/AC-3, 65 A, 30 kW/400 V, tripolar, 230 V AC, 50/60 Hz, contactos auxiliares: 1 NA + 1 NC, borne de tornillo, tamano: S2",2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,2.0,241.2,227.8,268.0,0.0,7.0,1.0,1.0,9.0,6.555555555555555,7
3SU11066AA201AA0,"lampara de senalizacion, 22 mm, redondo, plastico, rojo, lente, liso, con soporte, Modulo LED, con LED intgr. 230 V AC, borne de tornillo",2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,4.0,22.4,21.1,24.9,0.0,1.0,10.0,5.0,16.0,7.375,7
3SU14011BF401AA0,"Módulo LED con LED integrado 230 V CA, verde, terminal de tornillo, para montaje en placa frontal",2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,BOTONERIA,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
3UG45011AW30,rele de vigilancia analogico vigilancia de nivel vigilancia de parada de 2 a 200 kOhm Rebase por exceso y rebase por defecto AC/DC 24 hasta 240 V DC y AC 50 a 60Hz Regulacion de 2 puntos o de 1,2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,5.0,111.4,105.2,123.8,0.0,25.0,5.0,2.0,32.0,4.609375,5
5SL62027CC,"Automato magnetotermico 400 V 6 kA, 2 polos, C, 2 A",2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,9.0,22.1,20.9,24.6,0.0,2.0,1.0,0.0,3.0,88.5,88
6ED10521FB080BA2,"LOGO! 230RCE,módulo lógico, display FA/E/S: 115V/230V/relé, 8 DI/4 DO, mem. 400 bloques, posibilidad de ampliación modular, Ethernet, servidor web integrado, Datalog, páginas web personalizadas,",2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,2.0,177.6,167.8,197.4,0.0,0.0,10.0,9.0,19.0,3.1052631578947367,3
6SL32105BB215UV1,"SINAMICS V20 200-240 V 1 AC –10/+10% 47-63 Hz potencia nominal 1,5 kW con sobrecarga del 150 % durante 60 s sin filtrar E/S: 4 DI, 2 DO, 2 AI, 1 AO bus de campo: USS/Modbus RTU con panel de",2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,VARIADORES,11,3.0,284.6,268.8,316.3,0.0,16.0,5.0,0.0,21.0,4.214285714285714,4
6SL32105BE175UV0,"SINAMICS V20 380-480 V 3 AC – 15/+ 10 % 47-63 Hz potencia nominal 0,75 kW con sobrecarga del 150 % durante 60 s sin filtrar E/S: 4 DI, 2 DO, 2 AI, 1 AO bus de campo: USS/Modbus RTU con panel de",2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,VARIADORES,11,4.0,325.0,307.0,361.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
A7B10002264073,"TPS4C0913D00, SPD1 tipo 1, externo, 208/120 V trifasico, 4 hilos, 130 kA, version seca de contacto, alarma acustica",2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,1.0,290.3,274.2,322.6,0.0,1.0,1.0,1.0,3.0,9.833333333333332,10
US2:3TA1QR300,"Interruptor QR, terminales Al-Cu, 1 hilo, 300 MCM Kit de 3",2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,10.0,11.1,10.4,12.3,0.0,4.0,4.0,2.0,10.0,29.5,30
US2:CQD330,Interruptor CQD 3P 30 A 480/277V 14 kA DIN,2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,3.0,116.9,110.4,129.9,0.0,5.0,4.0,0.0,9.0,9.833333333333332,10
US2:CQD330,Interruptor CQD 3P 30 A 480/277V 14 kA DIN,2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,15,2.0,116.9,110.4,129.9,0.0,0.0,0.0,0.0,0.0,inf,Infinito
US2:MSE6,Interruptor ED Kit de tornillos de montaje (4 unidades),2025-12-20,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,15,5.0,4.8,4.5,4.0,2.0,0.0,0.0,0.0,0.0,inf,Infinito
3RV20110KA10,"Interruptor automatico tamano S00 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 0,9...1,25 A Disparador de cortocircuito 16 A borne de tornillo",2025-12-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,3.0,67.0,63.3,74.5,0.0,10.0,4.0,1.0,15.0,5.9,6
3RV20214DA10,"Interruptor automatico tamano S0 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 18...25 A Disparador de cortocircuito 325 A borne de tornillo poder",2025-12-16,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,2.0,103.3,97.6,114.8,0.0,14.0,7.0,3.0,24.0,2.458333333333333,2
3NA3830,"cartucho de fusibles NH, NH000, Entrada: 100 A, gG, Un AC: 500 V, Un DC: 250 V, indicador de fusion superior, orejetas energizadas",2025-12-11,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,FUSIBLES,11,15.0,9.6,9.1,10.7,0.0,32.0,50.0,0.0,82.0,5.396341463414634,5
3RT20161BB41,"contactor de potencia, AC-3e/AC-3, 9 A, 4 kW/400 V, tripolar, 24 V DC, contactos auxiliares: 1 NA, borne de tornillo, tamano: S00",2025-12-11,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,CONTACTORES,11,15.0,40.3,38.1,44.8,0.0,48.0,41.0,4.0,93.0,4.758064516129032,5
3RV1923-1CA00,Caja de superficie de material aislante grado de proteccion IP55 con borne N y borne de puesta a tierra PE bloqueable en posicion O 54 mm con paso de paso de cables sin homologacion UL/CSA,2025-12-11,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,2.0,35.7,33.7,39.7,0.0,4.0,5.0,2.0,11.0,5.363636363636364,5
6ED10551MB000BA2,"Modulo ampl. LOGO! DM8 12/24R, FA/E/S: 12, 24V/12V/24V/rele, 2TE, 4 DI/4 DO para LOGO! 8",2025-12-11,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,4.0,97.2,91.8,108.0,0.0,6.0,28.0,4.0,38.0,3.1052631578947367,3
6SL32101PC22-2UL0,"SINAMICS POWER MODULE PM240-2 SIN FILTRO CON FRENO CHOPPER INTEGRADO 3AC200-240V +10/-10% 47-63HZ POTENC. SOBRECARGA ALTA: 4KW CON 200% 3S,150% 57S,100% 240S TEMP. AMBI. -10 A +50 GRD C POTEN.",2025-12-10,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,VARIADORES,11,1.0,1039.7,981.9,1155.2,0.0,4.0,2.0,0.0,6.0,4.916666666666666,5
6SL32101PC22-8UL0,"SINAMICS POWER MODULE PM240-2 SIN FILTRO CON FRENO CHOPPER INTEGRADO 3AC200-240V +10/-10% 47-63HZ POTENC. SOBRECARGA ALTA: 5,5KW CON 200% 3S,150% 57S,100% 240S TEMP. AMBI. -10 A +50 GRD C POTEN.",2025-12-10,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,VARIADORES,11,2.0,1037.2,979.6,1152.5,0.0,1.0,1.0,0.0,2.0,29.5,30
US2:FXD63B250L,"Interruptor FD, 3P, 250 A, 600 V, 22 kA, FX terminales mit",2025-12-10,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,3.0,501.2,473.4,556.9,0.0,5.0,7.0,0.0,12.0,7.375,7
3RU21364HB0,"Rele de sobrecarga 40... 50 A termico para proteccion de motores tamano S2, clase 10 para montar en contactor Circuito principal: atornillable circuito auxiliar: atornillable Rearme",2025-12-01,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,RELES DE PROTECCION,11,1.0,111.2,105.1,123.6,0.0,1.0,3.0,0.0,4.0,7.375,7
5SL62407CC,"Automato magnetotermico 400 V 6 kA, 2 polos, C, 40 A",2025-12-01,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,1.0,18.5,17.5,20.6,0.0,4.0,7.0,0.0,11.0,2.681818181818182,3
5SL63257CC,"Automato magnetotermico 400 V 6 kA, tripolar, C, 25 A",2025-12-01,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,AUTOMATOS,11,8.0,23.3,22.0,25.9,0.0,2.0,2.0,0.0,4.0,59.0,59
8WH10000AK00,"borne, conexión por tornillo, borne de paso, 16 mm², gris",2025-12-01,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,OTROS,11,50.0,1.8,1.7,2.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
USA:SF6D,Kit montaje interruptor FD6 para P5/S5/SPP  tablero distrib. Cu S4/S5. barra deriv.,2025-12-01,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,INTERRUPTORES INDUSTRIALES,11,1.0,373.0,352.2,414.4,0.0,1.0,1.0,0.0,2.0,14.75,15
3RV20314EA10,"Interruptor automatico tamano S2 para proteccion de motores, CLASE 10 Disparador por sobrecarga con retardo segun intensidad 22...32 A Disparador de cortocircuito 416 A borne de tornillo poder",2025-11-25,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,GUARDAMOTORES,11,3.0,184.9,174.6,205.4,0.0,13.0,14.0,1.0,28.0,3.1607142857142856,3
B25674C2052J30,CAPACITOR 6KVAR 3F 230V PHASECAP,2025-11-25,105,EQUI.AUTO.Y CONTROL,,,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,Infinito
6ES72411CH301XB0,"SIMATIC S7-1200, Communication Board CB 1241, RS-485, bloque de bornes, Soporta Freeport",2025-11-19,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,1.0,187.4,177.0,208.3,0.0,1.0,4.0,0.0,5.0,5.9,6
6ES79548LE040AA0,"SIMATIC S7, Memory Card para S7-1x00 CPU/SINAMICS, 3, 3 V Flash, 12 MBytes",2025-11-19,105,EQUI.AUTO.Y CONTROL,EQUIPO ELECTRICO & AUTOMATIZACION,"PLC, LOGOS & MODULOS",11,1.0,295.0,278.6,327.8,0.0,0.0,2.0,0.0,2.0,14.75,15
